broad_sample	Name	Vector	Transcript	Symbol	NCBI Gene ID	Taxon ID	Gene Description	Annot. Gene Symbol	Annot. Gene ID	Prot Match %	MOI	Virus / ml	Insert Length	pert_type	control_type
ccsbBroad304_07421	ORF015275.1_TRC304.1	pLX_304	NM_001163264.2	PCYT1B	9468	9606	phosphate cytidylyltransferase 1, choline, beta	PCYT1B	9468	99.7			1053.0	trt	
ccsbBroad304_08253	ORF014788.1_TRC304.1	pLX_304	NM_016363.5	GP6	51206	9606	glycoprotein VI platelet	GP6	51206	98.5			1017.0	trt	
ccsbBroad304_04748	ORF012919.1_TRC304.1	pLX_304	NM_001005178.1	OR52W1	120787	9606	olfactory receptor family 52 subfamily W member 1	OR52W1	120787	100.0			960.0	trt	
ccsbBroad304_04138	ORF009611.1_TRC304.1	pLX_304	NM_001142886.1	EPHX3	79852	9606	epoxide hydrolase 3	EPHX3	79852	100.0			1080.0	trt	
ccsbBroad304_02309	ORF009476.1_TRC304.1	pLX_304	NM_005715.3	UST	10090	9606	uronyl 2-sulfotransferase	UST	10090	100.0			1218.0	trt	
ccsbBroad304_14510	ORF011180.1_TRC304.1	pLX_304	BC006530.2	DNM1P33	554175	9606		DNM1P33	554175				306.0	trt	
ccsbBroad304_09528	ORF001567.1_TRC304.1	pLX_304	NM_173077.3	CPO	130749	9606	carboxypeptidase O	CPO	130749	99.1			1122.0	trt	
ccsbBroad304_04747	ORF014731.1_TRC304.1	pLX_304	NM_001003750.1	OR8I2	120586	9606	olfactory receptor family 8 subfamily I member 2	OR8I2	120586	100.0			930.0	trt	
ccsbBroad304_08420	ORF015439.1_TRC304.1	pLX_304	NM_017706.4	WDR55	54853	9606	WD repeat domain 55	WDR55	54853	100.0			1149.0	trt	
ccsbBroad304_01214	ORF011774.1_TRC304.1	pLX_304	NM_000929.3	PLA2G5	5322	9606	phospholipase A2 group V	PLA2G5	5322	100.0			414.0	trt	
ccsbBroad304_08698	ORF015210.1_TRC304.1	pLX_304	NM_001308465.3	CYSLTR2	57105	9606	cysteinyl leukotriene receptor 2	CYSLTR2	57105	99.7			1038.0	trt	
ccsbBroad304_12324	ORF009455.1_TRC304.1	pLX_304	NM_001300896.2	CABP4	57010	9606	calcium binding protein 4	CABP4	57010	100.0			510.0	trt	
ccsbBroad304_13210	ORF017681.1_TRC304.1	pLX_304	NM_080836.4	STK35	140901	9606	serine/threonine kinase 35	STK35	140901	75.0			1203.0	trt	
ccsbBroad304_14484	ORF015860.1_TRC304.1	pLX_304	NM_198545.4	DRAXIN	374946	9606	dorsal inhibitory axon guidance protein	DRAXIN	374946	99.7			1047.0	trt	
ccsbBroad304_03436	ORF006855.1_TRC304.1	pLX_304	NM_019069.4	WDR5B	54554	9606	WD repeat domain 5B	WDR5B	54554	100.0			990.0	trt	
ccsbBroad304_10651	ORF013859.1_TRC304.1	pLX_304	NR_161326.1	GDF5OS	554250	9606	growth differentiation factor 5 opposite strand	GDF5OS	554250				750.0	trt	
ccsbBroad304_01530	ORF015778.1_TRC304.1	pLX_304	NM_001040.5	SHBG	6462	9606	sex hormone binding globulin	SHBG	6462	100.0			1206.0	trt	
ccsbBroad304_00142	ORF015568.1_TRC304.1	pLX_304	NM_000706.5	AVPR1A	552	9606	arginine vasopressin receptor 1A	AVPR1A	552	100.0			1254.0	trt	
ccsbBroad304_13285	ORF016043.1_TRC304.1	pLX_304	NM_001031741.3	NEK10	152110	9606	NIMA related kinase 10	NEK10	152110	100.0			1422.0	trt	
ccsbBroad304_06261	ORF010268.1_TRC304.1	pLX_304	NM_002052.5	GATA4	2626	9606	GATA binding protein 4	GATA4	2626	99.7			1326.0	trt	
ccsbBroad304_01666	ORF015809.1_TRC304.1	pLX_304	NM_001130916.3	TGFBR1	7046	9606	transforming growth factor beta receptor 1	TGFBR1	7046	100.0			1278.0	trt	
ccsbBroad304_00763	ORF015961.1_TRC304.1	pLX_304	NM_178850.3	HNF4A	3172	9606	hepatocyte nuclear factor 4 alpha	HNF4A	3172	100.0			1251.0	trt	
ccsbBroad304_14844	ORF013689.1_TRC304.1	pLX_304	NM_005634.2	SOX3	6658	9606	SRY-box transcription factor 3	SOX3	6658	73.2			1340.0	trt	
ccsbBroad304_03594	ORF010371.1_TRC304.1	pLX_304	NM_148957.4	TNFRSF19	55504	9606	TNF receptor superfamily member 19	TNFRSF19	55504	100.0			1251.0	trt	
ccsbBroad304_09829	ORF007949.1_TRC304.1	pLX_304	NM_152694.3	RTL3	203430	9606	retrotransposon Gag like 3	RTL3	203430	99.5			1425.0	trt	
ccsbBroad304_09813	ORF009617.1_TRC304.1	pLX_304	NM_201566.3	SLC16A13	201232	9606	solute carrier family 16 member 13	SLC16A13	201232	99.7			1278.0	trt	
ccsbBroad304_09431	ORF014612.1_TRC304.1	pLX_304	NM_198147.3	ABHD15	116236	9606	abhydrolase domain containing 15	ABHD15	116236	99.5			1404.0	trt	
ccsbBroad304_10548	ORF003874.1_TRC304.1	pLX_304	NM_001301821.2	ASZ1	136991	9606	ankyrin repeat, SAM and basic leucine zipper domain containing 1	ASZ1	136991	83.2			1179.0	trt	
ccsbBroad304_07129	ORF015839.1_TRC304.1	pLX_304	NM_004624.4	VIPR1	7433	9606	vasoactive intestinal peptide receptor 1	VIPR1	7433	99.7			1371.0	trt	
ccsbBroad304_09418	ORF000376.1_TRC304.1	pLX_304	NM_153443.4	KIR3DL3	115653	9606	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3	KIR3DL3	115653	99.2			1230.0	trt	
ccsbBroad304_05497	ORF016890.1_TRC304.1	pLX_304	NM_001017992.4	ACTBL2	345651	9606	actin beta like 2	ACTBL2	345651	100.0			1128.0	trt	
ccsbBroad304_06615	ORF006741.1_TRC304.1	pLX_304	NM_021963.4	NAP1L2	4674	9606	nucleosome assembly protein 1 like 2	NAP1L2	4674	99.7			1380.0	trt	
ccsbBroad304_10126	ORF001148.1_TRC304.1	pLX_304	NM_001276351.2	C1orf141	400757	9606	chromosome 1 open reading frame 141	C1orf141	400757	99.7			1200.0	trt	
ccsbBroad304_13958	ORF014774.1_TRC304.1	pLX_304	NM_005074.5	SLC17A1	6568	9606	solute carrier family 17 member 1	SLC17A1	6568	65.6			1402.0	trt	
ccsbBroad304_09760	ORF001698.1_TRC304.1	pLX_304	NM_178821.3	DAW1	164781	9606	dynein assembly factor with WD repeats 1	DAW1	164781	99.7			1245.0	trt	
ccsbBroad304_00807	ORF007758.1_TRC304.1	pLX_304	NM_000871.3	HTR6	3362	9606	5-hydroxytryptamine receptor 6	HTR6	3362	100.0			1320.0	trt	
ccsbBroad304_05670	ORF012326.1_TRC304.1	pLX_304	NM_182707.3	PSG8	440533	9606	pregnancy specific beta-1-glycoprotein 8	PSG8	440533	100.0			1278.0	trt	
ccsbBroad304_00639	ORF000985.1_TRC304.1	pLX_304	NM_000164.4	GIPR	2696	9606	gastric inhibitory polypeptide receptor	GIPR	2696	100.0			1398.0	trt	
ccsbBroad304_01127	ORF001374.1_TRC304.1	pLX_304	NM_000531.6	OTC	5009	9606	ornithine carbamoyltransferase	OTC	5009	100.0			1062.0	trt	
ccsbBroad304_01636	ORF009337.1_TRC304.1	pLX_304	NM_001058.4	TACR1	6869	9606	tachykinin receptor 1	TACR1	6869	100.0			1221.0	trt	
ccsbBroad304_14497	ORF018475.1_TRC304.1	pLX_304	NM_001004479.1	OR11H4	390442	9606	olfactory receptor family 11 subfamily H member 4	OR11H4	390442	98.7			971.0	trt	
ccsbBroad304_08014	ORF015342.1_TRC304.1	pLX_304	NM_021996.6	GBGT1	26301	9606	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)	GBGT1	26301	99.7			1041.0	trt	
ccsbBroad304_06309	ORF018551.1_TRC304.1	pLX_304	NM_018949.2	UTS2R	2837	9606	urotensin 2 receptor	UTS2R	2837	100.0			1167.0	trt	
ccsbBroad304_06323	ORF004939.1_TRC304.1	pLX_304	NM_002083.4	GPX2	2877	9606	glutathione peroxidase 2	GPX2	2877	100.0			570.0	trt	
ccsbBroad304_11276	ORF017421.1_TRC304.1	pLX_304	XM_011542322.2	KCNAB2	8514	9606	potassium voltage-gated channel subfamily A regulatory beta subunit 2	KCNAB2	8514	100.0			1185.0	trt	
ccsbBroad304_00949	ORF018452.1_TRC304.1	pLX_304	NM_002337.4	LRPAP1	4043	9606	LDL receptor related protein associated protein 1	LRPAP1	4043	100.0			1071.0	trt	
ccsbBroad304_14478	ORF007290.1_TRC304.1	pLX_304	NM_001128215.1	LIPM	340654	9606	lipase family member M	LIPM	340654	88.6			1149.0	trt	
ccsbBroad304_00806	ORF015309.1_TRC304.1	pLX_304	NM_024012.3	HTR5A	3361	9606	5-hydroxytryptamine receptor 5A	HTR5A	3361	100.0			1071.0	trt	
ccsbBroad304_02487	ORF016793.1_TRC304.1	pLX_304	NM_006472.6	TXNIP	10628	9606	thioredoxin interacting protein	TXNIP	10628	100.0			1173.0	trt	
ccsbBroad304_01095	ORF007585.1_TRC304.1	pLX_304	NM_014223.5	NFYC	4802	9606	nuclear transcription factor Y subunit gamma	NFYC	4802	100.0			1005.0	trt	
ccsbBroad304_11306	ORF016392.1_TRC304.1	pLX_304	NM_003849.4	SUCLG1	8802	9606	succinate-CoA ligase alpha subunit	SUCLG1	8802	96.2			999.0	trt	
ccsbBroad304_10047	ORF010384.1_TRC304.1	pLX_304	NM_207364.2	GPR148	344561	9606	G protein-coupled receptor 148	GPR148	344561	99.7			1041.0	trt	
ccsbBroad304_09845	ORF005414.1_TRC304.1	pLX_304	NM_001040273.3	TYSND1	219743	9606	trypsin domain containing 1	TYSND1	219743	99.7			1194.0	trt	
ccsbBroad304_05641	ORF017770.1_TRC304.1	pLX_304	NM_213608.2	C2orf66	401027	9606	chromosome 2 open reading frame 66	C2orf66	401027	100.0			351.0	trt	
ccsbBroad304_10112	ORF017361.1_TRC304.1	pLX_304	NM_001012446.4	FAM221B	392307	9606	family with sequence similarity 221 member B	FAM221B	392307	99.5			1206.0	trt	
ccsbBroad304_13282	ORF013796.1_TRC304.1	pLX_304	NM_001318025.2	PPP4R2	151987	9606	protein phosphatase 4 regulatory subunit 2	PPP4R2	151987	100.0			1080.0	trt	
ccsbBroad304_09882	ORF017157.1_TRC304.1	pLX_304	NM_001029858.4	SLC35F1	222553	9606	solute carrier family 35 member F1	SLC35F1	222553	99.5			1224.0	trt	
ccsbBroad304_13099	ORF011273.1_TRC304.1	pLX_304	XM_017021916.1	TMEM266	123591	9606	transmembrane protein 266	TMEM266	123591	99.4			1041.0	trt	
ccsbBroad304_07131	ORF006390.1_TRC304.1	pLX_304	NM_003384.3	VRK1	7443	9606	VRK serine/threonine kinase 1	VRK1	7443	100.0			1188.0	trt	
ccsbBroad304_14225	ORF012001.1_TRC304.1	pLX_304	NM_001256395.2	RHBG	57127	9606	Rh family B glycoprotein (gene/pseudogene)	RHBG	57127	82.0			1227.0	trt	
ccsbBroad304_07215	ORF002066.1_TRC304.1	pLX_304	NM_005677.4	COLQ	8292	9606	collagen like tail subunit of asymmetric acetylcholinesterase	COLQ	8292	100.0			1365.0	trt	
ccsbBroad304_00897	ORF011501.1_TRC304.1	pLX_304	NM_013348.4	KCNJ14	3770	9606	potassium inwardly rectifying channel subfamily J member 14	KCNJ14	3770	100.0			1308.0	trt	
ccsbBroad304_08046	ORF018129.1_TRC304.1	pLX_304	NM_014385.3	SIGLEC7	27036	9606	sialic acid binding Ig like lectin 7	SIGLEC7	27036	100.0			1401.0	trt	
ccsbBroad304_09834	ORF002210.1_TRC304.1	pLX_304	NM_173553.4	TRIML2	205860	9606	tripartite motif family like 2	TRIML2	205860	88.5			1161.0	trt	
ccsbBroad304_05996	ORF006271.1_TRC304.1	pLX_304	NM_004067.3	CHN2	1124	9606	chimerin 2	CHN2	1124	99.7			1404.0	trt	
ccsbBroad304_09954	ORF017753.1_TRC304.1	pLX_304	NM_012232.6	CAVIN1	284119	9606	caveolae associated protein 1	CAVIN1	284119	100.0			1170.0	trt	
ccsbBroad304_10709	ORF007444.1_TRC304.1	pLX_304	NM_004347.5	CASP5	838	9606	caspase 5	CASP5	838	96.0			1254.0	trt	
ccsbBroad304_02369	ORF005117.1_TRC304.1	pLX_304	NM_005835.4	SLC17A2	10246	9606	solute carrier family 17 member 2	SLC17A2	10246	100.0			1308.0	trt	
ccsbBroad304_02816	ORF000536.1_TRC304.1	pLX_304	NM_012472.6	LRRC6	23639	9606	leucine rich repeat containing 6	LRRC6	23639	100.0			1398.0	trt	
ccsbBroad304_01141	ORF015950.1_TRC304.1	pLX_304	NM_000430.4	PAFAH1B1	5048	9606	platelet activating factor acetylhydrolase 1b regulatory subunit 1	PAFAH1B1	5048	100.0			1230.0	trt	
ccsbBroad304_11767	ORF013175.1_TRC304.1	pLX_304	NM_012337.3	CFAP45	25790	9606	cilia and flagella associated protein 45	CFAP45	25790	84.5			1398.0	trt	
ccsbBroad304_09988	ORF018256.1_TRC304.1	pLX_304	NM_213603.3	ZNF789	285989	9606	zinc finger protein 789	ZNF789	285989	99.5			1275.0	trt	
ccsbBroad304_08878	ORF015831.1_TRC304.1	pLX_304	NM_022840.5	METTL4	64863	9606	methyltransferase like 4	METTL4	64863	99.5			1416.0	trt	
ccsbBroad304_14774	ORF016824.1_TRC304.1	pLX_304	NM_005604.4	POU3F2	5454	9606	POU class 3 homeobox 2	POU3F2	5454	20.6			1324.0	trt	
ccsbBroad304_15056	ORF003584.1_TRC304.1	pLX_304	NM_001122636.2	GALNT9	50614	9606	polypeptide N-acetylgalactosaminyltransferase 9	GALNT9	50614	63.5			1419.0	trt	
ccsbBroad304_01122	ORF001177.1_TRC304.1	pLX_304	NM_000914.4	OPRM1	4988	9606	opioid receptor mu 1	OPRM1	4988	100.0			1200.0	trt	
ccsbBroad304_13095	ORF016971.1_TRC304.1	pLX_304	NM_001109997.3	KLHL33	123103	9606	kelch like family member 33	KLHL33	123103	84.9			1359.0	trt	
ccsbBroad304_06057	ORF014552.1_TRC304.1	pLX_304	NM_001031812.3	CSNK1G3	1456	9606	casein kinase 1 gamma 3	CSNK1G3	1456	99.7			1269.0	trt	
ccsbBroad304_05632	ORF018034.1_TRC304.1	pLX_304	NM_001348531.2	KNOP1	400506	9606	lysine rich nucleolar protein 1	KNOP1	400506	100.0			1374.0	trt	
ccsbBroad304_06120	ORF013055.1_TRC304.1	pLX_304	NM_000794.5	DRD1	1812	9606	dopamine receptor D1	DRD1	1812	100.0			1338.0	trt	
ccsbBroad304_04574	ORF016867.1_TRC304.1	pLX_304	NM_052863.3	SCGB3A1	92304	9606	secretoglobin family 3A member 1	SCGB3A1	92304	100.0			312.0	trt	
ccsbBroad304_08841	ORF012277.1_TRC304.1	pLX_304	NM_022351.5	NECAB1	64168	9606	N-terminal EF-hand calcium binding protein 1	NECAB1	64168	99.7			1053.0	trt	
ccsbBroad304_05281	ORF008203.1_TRC304.1	pLX_304	NM_152565.1	ATP6V0D2	245972	9606	ATPase H+ transporting V0 subunit d2	ATP6V0D2	245972	100.0			1050.0	trt	
ccsbBroad304_09207	ORF010055.1_TRC304.1	pLX_304	NM_032553.2	GPR174	84636	9606	G protein-coupled receptor 174	GPR174	84636	99.6			999.0	trt	
ccsbBroad304_00653	ORF012941.1_TRC304.1	pLX_304	NM_000172.4	GNAT1	2779	9606	G protein subunit alpha transducin 1	GNAT1	2779	100.0			1050.0	trt	
ccsbBroad304_01331	ORF010750.1_TRC304.1	pLX_304	NM_000953.3	PTGDR	5729	9606	prostaglandin D2 receptor	PTGDR	5729	100.0			1077.0	trt	
ccsbBroad304_03295	ORF008715.1_TRC304.1	pLX_304	NM_057168.2	WNT16	51384	9606	Wnt family member 16	WNT16	51384	100.0			1095.0	trt	
ccsbBroad304_01135	ORF004053.1_TRC304.1	pLX_304	NM_002563.5	P2RY1	5028	9606	purinergic receptor P2Y1	P2RY1	5028	100.0			1119.0	trt	
ccsbBroad304_13919	ORF002529.1_TRC304.1	pLX_304	XM_011518783.3	PGM5	5239	9606	phosphoglucomutase 5	PGM5	5239	73.3			978.0	trt	
ccsbBroad304_15319	ORF002074.1_TRC304.1	pLX_304	NM_001204118.1	CLEC17A	388512	9606	C-type lectin domain containing 17A	CLEC17A	388512	17.3			1135.0	trt	
ccsbBroad304_00598	ORF008030.1_TRC304.1	pLX_304	NM_000149.3	FUT3	2525	9606	fucosyltransferase 3 (Lewis blood group)	FUT3	2525	100.0			1083.0	trt	
ccsbBroad304_00788	ORF009662.1_TRC304.1	pLX_304	NM_001131055.2	HRH2	3274	9606	histamine receptor H2	HRH2	3274	100.0			1191.0	trt	
ccsbBroad304_05078	ORF017223.1_TRC304.1	pLX_304	NM_001013623.3	ZC2HC1B	153918	9606	zinc finger C2HC-type containing 1B	ZC2HC1B	153918	100.0			666.0	trt	
ccsbBroad304_11141	ORF016455.1_TRC304.1	pLX_304	XM_017019850.1	SLCO1A2	6579	9606	solute carrier organic anion transporter family member 1A2	SLCO1A2	6579	70.4			1224.0	trt	
ccsbBroad304_06647	ORF004805.1_TRC304.1	pLX_304	NM_018055.5	NODAL	4838	9606	nodal growth differentiation factor	NODAL	4838	99.7			1041.0	trt	
ccsbBroad304_01157	ORF012773.1_TRC304.1	pLX_304	NM_005017.4	PCYT1A	5130	9606	phosphate cytidylyltransferase 1, choline, alpha	PCYT1A	5130	100.0			1101.0	trt	
ccsbBroad304_11878	ORF013759.1_TRC304.1	pLX_304	BC108321.1	TRBV7-2	28596	9606		TRBV7-2	28596				1047.0	trt	
ccsbBroad304_04320	ORF006302.1_TRC304.1	pLX_304	NM_032120.4	RBM48	84060	9606	RNA binding motif protein 48	RBM48	84060	100.0			1101.0	trt	
ccsbBroad304_14035	ORF006520.1_TRC304.1	pLX_304	NM_001321173.1	TOM1L1	10040	9606	target of myb1 like 1 membrane trafficking protein	TOM1L1	10040	98.2			1039.0	trt	
ccsbBroad304_07552	ORF002885.1_TRC304.1	pLX_304	NM_005726.6	TSFM	10102	9606	Ts translation elongation factor, mitochondrial	TSFM	10102	99.6			975.0	trt	
ccsbBroad304_14117	ORF012435.1_TRC304.1	pLX_304	NM_015683.2	ARRDC2	27106	9606	arrestin domain containing 2	ARRDC2	27106				1220.0	trt	
ccsbBroad304_10543	ORF008070.1_TRC304.1	pLX_304	NR_002781.1	TSPY26P	128854	9606	testis specific protein Y-linked 26, pseudogene	TSPY26P	128854				1065.0	trt	
ccsbBroad304_04503	ORF010808.1_TRC304.1	pLX_304	NM_198920.3	UBE3D	90025	9606	ubiquitin protein ligase E3D	UBE3D	90025	100.0			1167.0	trt	
ccsbBroad304_05794	ORF000167.1_TRC304.1	pLX_304	NM_000030.3	AGXT	189	9606	alanine--glyoxylate and serine--pyruvate aminotransferase	AGXT	189	100.0			1176.0	trt	
ccsbBroad304_09742	ORF008278.1_TRC304.1	pLX_304	NM_153357.3	SLC16A11	162515	9606	solute carrier family 16 member 11	SLC16A11	162515	94.9			1413.0	trt	
ccsbBroad304_09448	ORF015547.1_TRC304.1	pLX_304	NM_001142883.1	IP6K3	117283	9606	inositol hexakisphosphate kinase 3	IP6K3	117283	100.0			1230.0	trt	
ccsbBroad304_05476	ORF017389.1_TRC304.1	pLX_304	NM_001013628.3	DCAF12L2	340578	9606	DDB1 and CUL4 associated factor 12 like 2	DCAF12L2	340578	100.0			1389.0	trt	
ccsbBroad304_09686	ORF011204.1_TRC304.1	pLX_304	NM_207330.3	NIPAL1	152519	9606	NIPA like domain containing 1	NIPAL1	152519	100.0			1230.0	trt	
ccsbBroad304_09826	ORF016608.1_TRC304.1	pLX_304	NM_153692.4	HTRA4	203100	9606	HtrA serine peptidase 4	HTRA4	203100	99.7			1428.0	trt	
ccsbBroad304_13742	ORF003694.1_TRC304.1	pLX_304	XM_024451190.1	CDK11B	984	9606	cyclin dependent kinase 11B	CDK11A	728642	98.9			1191.0	trt	
ccsbBroad304_07460	ORF011190.1_TRC304.1	pLX_304	NM_001023571.3	IQCB1	9657	9606	IQ motif containing B1	IQCB1	9657	99.7			1395.0	trt	
ccsbBroad304_15171	ORF003206.1_TRC304.1	pLX_304	NM_153448.4	ESX1	80712	9606	ESX homeobox 1	ESX1	80712	73.5			1219.0	trt	
ccsbBroad304_10158	ORF015171.1_TRC304.1	pLX_304	NM_001010987.2	IFIT1B	439996	9606	interferon induced protein with tetratricopeptide repeats 1B	IFIT1B	439996	100.0			1422.0	trt	
ccsbBroad304_10109	ORF009339.1_TRC304.1	pLX_304	NM_001004318.3	ACP7	390928	9606	acid phosphatase 7, tartrate resistant (putative)	ACP7	390928	100.0			1314.0	trt	
ccsbBroad304_05523	ORF002288.1_TRC304.1	pLX_304	NM_181539.4	KRT26	353288	9606	keratin 26	KRT26	353288	100.0			1404.0	trt	
ccsbBroad304_14112	ORF009348.1_TRC304.1	pLX_304	NM_001291491.2	ZNF285	26974	9606	zinc finger protein 285	ZNF285	26974	99.3			1304.0	trt	
ccsbBroad304_11611	ORF003699.1_TRC304.1	pLX_304	NM_001291106.2	CELF3	11189	9606	CUGBP Elav-like family member 3	CELF3	11189	99.3			1392.0	trt	
ccsbBroad304_09944	ORF015019.1_TRC304.1	pLX_304	NM_173601.2	GXYLT1	283464	9606	glucoside xylosyltransferase 1	GXYLT1	283464	99.7			1320.0	trt	
ccsbBroad304_09343	ORF010936.1_TRC304.1	pLX_304	NM_080863.5	ASB16	92591	9606	ankyrin repeat and SOCS box containing 16	ASB16	92591	99.1			1359.0	trt	
ccsbBroad304_06657	ORF003063.1_TRC304.1	pLX_304	NM_001317091.1	NPY5R	4889	9606	neuropeptide Y receptor Y5	NPY5R	4889	99.7			1335.0	trt	
ccsbBroad304_05243	ORF010691.1_TRC304.1	pLX_304	NM_145719.3	TIGD3	220359	9606	tigger transposable element derived 3	TIGD3	220359	100.0			1413.0	trt	
ccsbBroad304_01954	ORF017150.1_TRC304.1	pLX_304	NM_033313.2	CDC14A	8556	9606	cell division cycle 14A	CDC14A	8556	100.0			1149.0	trt	
ccsbBroad304_12477	ORF005006.1_TRC304.1	pLX_304	NM_001256317.2	TMPRSS3	64699	9606	transmembrane serine protease 3	TMPRSS3	64699	100.0			1359.0	trt	
ccsbBroad304_06478	ORF012674.1_TRC304.1	pLX_304	NM_002240.5	KCNJ6	3763	9606	potassium inwardly rectifying channel subfamily J member 6	KCNJ6	3763	100.0			1269.0	trt	
ccsbBroad304_12084	ORF009488.1_TRC304.1	pLX_304	XM_017024782.1	MBTD1	54799	9606	mbt domain containing 1	MBTD1	54799	75.3			1230.0	trt	
ccsbBroad304_09653	ORF001329.1_TRC304.1	pLX_304	NM_181710.4	ZNRF4	148066	9606	zinc and ring finger 4	ZNRF4	148066	98.8			1287.0	trt	
ccsbBroad304_04563	ORF014343.1_TRC304.1	pLX_304	NM_145234.4	CHRDL1	91851	9606	chordin like 1	CHRDL1	91851	100.0			1368.0	trt	
ccsbBroad304_03593	ORF003998.1_TRC304.1	pLX_304	NM_018645.6	HES6	55502	9606	hes family bHLH transcription factor 6	HES6	55502	100.0			672.0	trt	
ccsbBroad304_03184	ORF010300.1_TRC304.1	pLX_304	NM_015879.3	ST8SIA3	51046	9606	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3	ST8SIA3	51046	100.0			1140.0	trt	
ccsbBroad304_13672	ORF010244.1_TRC304.1	pLX_304	NM_001011700.3	MCCD1	401250	9606	mitochondrial coiled-coil domain 1	MCCD1	401250	99.1			357.0	trt	
ccsbBroad304_10624	ORF013891.1_TRC304.1	pLX_304	NR_024128.1	OR3A4P	390756	9606	olfactory receptor family 3 subfamily A member 4 pseudogene	OR3A4P	390756				1044.0	trt	
ccsbBroad304_10597	ORF003508.1_TRC304.1	pLX_304	NR_028335.1	LOC284009	284009	9606	uncharacterized LOC284009	LOC284009	284009				471.0	trt	
ccsbBroad304_00984	ORF002973.1_TRC304.1	pLX_304	NM_021615.5	CHST6	4166	9606	carbohydrate sulfotransferase 6	CHST6	4166	100.0			1185.0	trt	
ccsbBroad304_05685	ORF016754.1_TRC304.1	pLX_304	NM_001005487.1	OR13G1	441933	9606	olfactory receptor family 13 subfamily G member 1	OR13G1	441933	100.0			921.0	trt	
ccsbBroad304_09473	ORF001691.1_TRC304.1	pLX_304	NM_172193.3	KLHDC1	122773	9606	kelch domain containing 1	KLHDC1	122773	22.1			1218.0	trt	
ccsbBroad304_04038	ORF004591.1_TRC304.1	pLX_304	NM_024090.3	ELOVL6	79071	9606	ELOVL fatty acid elongase 6	ELOVL6	79071	100.0			795.0	trt	
ccsbBroad304_10142	ORF015469.1_TRC304.1	pLX_304	NM_023002.3	HAPLN4	404037	9606	hyaluronan and proteoglycan link protein 4	HAPLN4	404037	83.8			1206.0	trt	
ccsbBroad304_14496	ORF004686.1_TRC304.1	pLX_304	NM_001005501.1	OR4K2	390431	9606	olfactory receptor family 4 subfamily K member 2	OR4K2	390431	99.0			941.0	trt	
ccsbBroad304_10160	ORF014491.1_TRC304.1	pLX_304	NM_001004330.2	PLEKHG7	440107	9606	pleckstrin homology and RhoGEF domain containing G7	PLEKHG7	440107	100.0			1137.0	trt	
ccsbBroad304_09959	ORF011667.1_TRC304.1	pLX_304	NM_174945.2	ZNF575	284346	9606	zinc finger protein 575	ZNF575	284346	99.5			735.0	trt	
ccsbBroad304_01777	ORF018018.1_TRC304.1	pLX_304	NM_005430.4	WNT1	7471	9606	Wnt family member 1	WNT1	7471	100.0			1110.0	trt	
ccsbBroad304_06317	ORF018128.1_TRC304.1	pLX_304	NM_153442.4	GPR26	2849	9606	G protein-coupled receptor 26	GPR26	2849	100.0			1011.0	trt	
ccsbBroad304_03277	ORF012292.1_TRC304.1	pLX_304	NM_001282534.2	KCNK9	51305	9606	potassium two pore domain channel subfamily K member 9	KCNK9	51305	100.0			1122.0	trt	
ccsbBroad304_10072	ORF015029.1_TRC304.1	pLX_304	NM_001369695.1	NAT16	375607	9606	N-acetyltransferase 16 (putative)	NAT16	375607	99.7			1107.0	trt	
ccsbBroad304_13981	ORF010500.1_TRC304.1	pLX_304	NM_003378.4	VGF	7425	9606	VGF nerve growth factor inducible	VGF	7425	54.9			1131.0	trt	
ccsbBroad304_12697	ORF002516.1_TRC304.1	pLX_304	XM_011510019.2	TRAF3IP3	80342	9606	TRAF3 interacting protein 3	TRAF3IP3	80342	86.6			1059.0	trt	
ccsbBroad304_04544	ORF013970.1_TRC304.1	pLX_304	NM_033544.2	RCCD1	91433	9606	RCC1 domain containing 1	RCCD1	91433	100.0			1128.0	trt	
ccsbBroad304_04211	ORF014828.1_TRC304.1	pLX_304	NM_025219.3	DNAJC5	80331	9606	DnaJ heat shock protein family (Hsp40) member C5	DNAJC5	80331	100.0			594.0	trt	
ccsbBroad304_06095	ORF009225.1_TRC304.1	pLX_304	NM_004402.4	DFFB	1677	9606	DNA fragmentation factor subunit beta	DFFB	1677	100.0			1014.0	trt	
ccsbBroad304_07440	ORF001531.1_TRC304.1	pLX_304	NM_004874.4	BAG4	9530	9606	BAG cochaperone 4	BAG4	9530	100.0			1371.0	trt	
ccsbBroad304_03997	ORF008691.1_TRC304.1	pLX_304	NM_080687.3	UPF3A	65110	9606	UPF3A regulator of nonsense mediated mRNA decay	UPF3A	65110	100.0			1329.0	trt	
ccsbBroad304_07195	ORF002164.1_TRC304.1	pLX_304	NM_005436.5	CCDC6	8030	9606	coiled-coil domain containing 6	CCDC6	8030	99.7			1422.0	trt	
ccsbBroad304_05707	ORF017340.1_TRC304.1	pLX_304	NM_001033723.3	ZNF704	619279	9606	zinc finger protein 704	ZNF704	619279	100.0			1236.0	trt	
